X1,fila,ID,fila_final,data
7204:,16545047,7204,16545165,2
7205:,16545166,7205,16545662,2
7206:,16545663,7206,16546573,2
7207:,16546574,7207,16546759,2
7208:,16546760,7208,16569666,2
7209:,16569667,7209,16574195,2
7210:,16574196,7210,16575148,2
7211:,16575149,7211,16575272,2
7212:,16575273,7212,16576471,2
7213:,16576472,7213,16576632,2
7214:,16576633,7214,16576804,2
7215:,16576805,7215,16577418,2
7216:,16577419,7216,16577553,2
7217:,16577554,7217,16580499,2
7218:,16580500,7218,16581723,2
7219:,16581724,7219,16627180,2
7220:,16627181,7220,16627408,2
7221:,16627409,7221,16637499,2
7222:,16637500,7222,16637667,2
7223:,16637668,7223,16638954,2
7224:,16638955,7224,16641153,2
7225:,16641154,7225,16641737,2
7226:,16641738,7226,16641871,2
7227:,16641872,7227,16642204,2
7228:,16642205,7228,16642547,2
7229:,16642548,7229,16642919,2
7230:,16642920,7230,16716342,2
7231:,16716343,7231,16716412,2
7232:,16716413,7232,16716559,2
7233:,16716560,7233,16797779,2
7234:,16797780,7234,16948811,2
7235:,16948812,7235,16954422,2
7236:,16954423,7236,16954524,2
7237:,16954525,7237,16974142,2
7238:,16974143,7238,16981442,2
7239:,16981443,7239,16994216,2
7240:,16994217,7240,17070922,2
7241:,17070923,7241,17071118,2
7242:,17071119,7242,17075982,2
7243:,17075983,7243,17077003,2
7244:,17077004,7244,17077375,2
7245:,17077376,7245,17079989,2
7246:,17079990,7246,17080112,2
7247:,17080113,7247,17080590,2
7248:,17080591,7248,17081061,2
7249:,17081062,7249,17116756,2
7250:,17116757,7250,17117085,2
7251:,17117086,7251,17117264,2
7252:,17117265,7252,17118500,2
7253:,17118501,7253,17125389,2
7254:,17125390,7254,17125593,2
7255:,17125594,7255,17125712,2
7256:,17125713,7256,17125931,2
7257:,17125932,7257,17129998,2
7258:,17129999,7258,17130263,2
7259:,17130264,7259,17132130,2
7260:,17132131,7260,17132330,2
7261:,17132331,7261,17132481,2
7262:,17132482,7262,17133789,2
7263:,17133790,7263,17133936,2
7264:,17133937,7264,17137295,2
7265:,17137296,7265,17137783,2
7266:,17137784,7266,17138004,2
7267:,17138005,7267,17138455,2
7268:,17138456,7268,17138669,2
7269:,17138670,7269,17138882,2
7270:,17138883,7270,17147304,2
7271:,17147305,7271,17147433,2
7272:,17147434,7272,17147703,2
7273:,17147704,7273,17149417,2
7274:,17149418,7274,17149653,2
7275:,17149654,7275,17152978,2
7276:,17152979,7276,17153109,2
7277:,17153110,7277,17153362,2
7278:,17153363,7278,17154718,2
7279:,17154719,7279,17154859,2
7280:,17154860,7280,17157170,2
7281:,17157171,7281,17250562,2
7282:,17250563,7282,17250699,2
7283:,17250700,7283,17250848,2
7284:,17250849,7284,17250930,2
7285:,17250931,7285,17251024,2
7286:,17251025,7286,17252013,2
7287:,17252014,7287,17252151,2
7288:,17252152,7288,17252807,2
7289:,17252808,7289,17255822,2
7290:,17255823,7290,17256199,2
7291:,17256200,7291,17256531,2
7292:,17256532,7292,17256864,2
7293:,17256865,7293,17263736,2
7294:,17263737,7294,17284664,2
7295:,17284665,7295,17284794,2
7296:,17284795,7296,17284928,2
7297:,17284929,7297,17285751,2
7298:,17285752,7298,17287610,2
7299:,17287611,7299,17288025,2
7300:,17288026,7300,17288183,2
7301:,17288184,7301,17288308,2
7302:,17288309,7302,17291491,2
7303:,17291492,7303,17296540,2
7304:,17296541,7304,17297170,2
7305:,17297171,7305,17297279,2
7306:,17297280,7306,17297738,2
7307:,17297739,7307,17297903,2
7308:,17297904,7308,17304288,2
7309:,17304289,7309,17305824,2
7310:,17305825,7310,17305993,2
7311:,17305994,7311,17306284,2
7312:,17306285,7312,17306392,2
7313:,17306393,7313,17306510,2
7314:,17306511,7314,17308205,2
7315:,17308206,7315,17308302,2
7316:,17308303,7316,17308406,2
7317:,17308407,7317,17308572,2
7318:,17308573,7318,17308759,2
7319:,17308760,7319,17308829,2
7320:,17308830,7320,17308946,2
7321:,17308947,7321,17310945,2
7322:,17310946,7322,17314240,2
7323:,17314241,7323,17314890,2
7324:,17314891,7324,17325794,2
7325:,17325795,7325,17325944,2
7326:,17325945,7326,17326037,2
7327:,17326038,7327,17326456,2
7328:,17326457,7328,17327507,2
7329:,17327508,7329,17327663,2
7330:,17327664,7330,17375924,2
7331:,17375925,7331,17463864,2
7332:,17463865,7332,17465648,2
7333:,17465649,7333,17465749,2
7334:,17465750,7334,17466282,2
7335:,17466283,7335,17466462,2
7336:,17466463,7336,17484279,2
7337:,17484280,7337,17484505,2
7338:,17484506,7338,17485006,2
7339:,17485007,7339,17485236,2
7340:,17485237,7340,17485357,2
7341:,17485358,7341,17485835,2
7342:,17485836,7342,17486134,2
7343:,17486135,7343,17494393,2
7344:,17494394,7344,17495610,2
7345:,17495611,7345,17495883,2
7346:,17495884,7346,17498732,2
7347:,17498733,7347,17506792,2
7348:,17506793,7348,17507046,2
7349:,17507047,7349,17507161,2
7350:,17507162,7350,17509244,2
7351:,17509245,7351,17509959,2
7352:,17509960,7352,17510570,2
7353:,17510571,7353,17510712,2
7354:,17510713,7354,17513056,2
7355:,17513057,7355,17519658,2
7356:,17519659,7356,17552020,2
7357:,17552021,7357,17555688,2
7358:,17555689,7358,17555987,2
7359:,17555988,7359,17557538,2
7360:,17557539,7360,17562328,2
7361:,17562329,7361,17563022,2
7362:,17563023,7362,17564060,2
7363:,17564061,7363,17577873,2
7364:,17577874,7364,17650903,2
7365:,17650904,7365,17651430,2
7366:,17651431,7366,17651518,2
7367:,17651519,7367,17651632,2
7368:,17651633,7368,17653815,2
7369:,17653816,7369,17655034,2
7370:,17655035,7370,17665091,2
7371:,17665092,7371,17673330,2
7372:,17673331,7372,17673399,2
7373:,17673400,7373,17673558,2
7374:,17673559,7374,17674041,2
7375:,17674042,7375,17674101,2
7376:,17674102,7376,17674309,2
7377:,17674310,7377,17674417,2
7378:,17674418,7378,17676557,2
7379:,17676558,7379,17679572,2
7380:,17679573,7380,17679712,2
7381:,17679713,7381,17706881,2
7382:,17706882,7382,17707138,2
7383:,17707139,7383,17710120,2
7384:,17710121,7384,17710312,2
7385:,17710313,7385,17710488,2
7386:,17710489,7386,17710700,2
7387:,17710701,7387,17711581,2
7388:,17711582,7388,17711642,2
7389:,17711643,7389,17712896,2
7390:,17712897,7390,17714199,2
7391:,17714200,7391,17723048,2
7392:,17723049,7392,17725947,2
7393:,17725948,7393,17728585,2
7394:,17728586,7394,17729285,2
7395:,17729286,7395,17738985,2
7396:,17738986,7396,17739506,2
7397:,17739507,7397,17808122,2
7398:,17808123,7398,17808383,2
7399:,17808384,7399,17870680,2
7400:,17870681,7400,17871633,2
7401:,17871634,7401,17884900,2
7402:,17884901,7402,17886030,2
7403:,17886031,7403,17886265,2
7404:,17886266,7404,17893976,2
7405:,17893977,7405,17894374,2
7406:,17894375,7406,17910981,2
7407:,17910982,7407,17911170,2
7408:,17911171,7408,17911301,2
7409:,17911302,7409,17913313,2
7410:,17913314,7410,17913493,2
7411:,17913494,7411,17913617,2
7412:,17913618,7412,17914179,2
7413:,17914180,7413,17914430,2
7414:,17914431,7414,17916170,2
7415:,17916171,7415,17916439,2
7416:,17916440,7416,17970787,2
7417:,17970788,7417,17971450,2
7418:,17971451,7418,17974402,2
7419:,17974403,7419,17978557,2
7420:,17978558,7420,17981083,2
7421:,17981084,7421,17982202,2
7422:,17982203,7422,17982731,2
7423:,17982732,7423,17982868,2
7424:,17982869,7424,17995701,2
7425:,17995702,7425,17996018,2
7426:,17996019,7426,17998586,2
7427:,17998587,7427,18002126,2
7428:,18002127,7428,18002913,2
7429:,18002914,7429,18003025,2
7430:,18003026,7430,18037617,2
7431:,18037618,7431,18040650,2
7432:,18040651,7432,18042167,2
7433:,18042168,7433,18043887,2
7434:,18043888,7434,18051688,2
7435:,18051689,7435,18060031,2
7436:,18060032,7436,18065963,2
7437:,18065964,7437,18066189,2
7438:,18066190,7438,18067817,2
7439:,18067818,7439,18068240,2
7440:,18068241,7440,18068418,2
7441:,18068419,7441,18068876,2
7442:,18068877,7442,18070314,2
7443:,18070315,7443,18070476,2
7444:,18070477,7444,18071557,2
7445:,18071558,7445,18075570,2
7446:,18075571,7446,18076352,2
7447:,18076353,7447,18076496,2
7448:,18076497,7448,18079111,2
7449:,18079112,7449,18079253,2
7450:,18079254,7450,18080627,2
7451:,18080628,7451,18080725,2
7452:,18080726,7452,18081091,2
7453:,18081092,7453,18083896,2
7454:,18083897,7454,18084392,2
7455:,18084393,7455,18084917,2
7456:,18084918,7456,18085012,2
7457:,18085013,7457,18086603,2
7458:,18086604,7458,18086694,2
7459:,18086695,7459,18087009,2
7460:,18087010,7460,18087155,2
7461:,18087156,7461,18087507,2
7462:,18087508,7462,18090615,2
7463:,18090616,7463,18094360,2
7464:,18094361,7464,18095207,2
7465:,18095208,7465,18095828,2
7466:,18095829,7466,18096357,2
7467:,18096358,7467,18096917,2
7468:,18096918,7468,18097061,2
7469:,18097062,7469,18097305,2
7470:,18097306,7470,18099796,2
7471:,18099797,7471,18100263,2
7472:,18100264,7472,18100644,2
7473:,18100645,7473,18101167,2
7474:,18101168,7474,18101672,2
7475:,18101673,7475,18104882,2
7476:,18104883,7476,18105045,2
7477:,18105046,7477,18105158,2
7478:,18105159,7478,18105723,2
7479:,18105724,7479,18106118,2
7480:,18106119,7480,18106191,2
7481:,18106192,7481,18106306,2
7482:,18106307,7482,18106477,2
7483:,18106478,7483,18131725,2
7484:,18131726,7484,18132026,2
7485:,18132027,7485,18138936,2
7486:,18138937,7486,18139419,2
7487:,18139420,7487,18141857,2
7488:,18141858,7488,18142219,2
7489:,18142220,7489,18142360,2
7490:,18142361,7490,18142893,2
7491:,18142894,7491,18143093,2
7492:,18143094,7492,18143472,2
7493:,18143473,7493,18149649,2
7494:,18149650,7494,18174801,2
7495:,18174802,7495,18175189,2
7496:,18175190,7496,18178909,2
7497:,18178910,7497,18178969,2
7498:,18178970,7498,18179105,2
7499:,18179106,7499,18180141,2
7500:,18180142,7500,18180476,2
7501:,18180477,7501,18183102,2
7502:,18183103,7502,18183369,2
7503:,18183370,7503,18183557,2
7504:,18183558,7504,18183633,2
7505:,18183634,7505,18184295,2
7506:,18184296,7506,18184370,2
7507:,18184371,7507,18185027,2
7508:,18185028,7508,18185172,2
7509:,18185173,7509,18259025,2
7510:,18259026,7510,18260925,2
7511:,18260926,7511,18334571,2
7512:,18334572,7512,18334840,2
7513:,18334841,7513,18379782,2
7514:,18379783,7514,18380652,2
7515:,18380653,7515,18381012,2
7516:,18381013,7516,18386436,2
7517:,18386437,7517,18410051,2
7518:,18410052,7518,18411755,2
7519:,18411756,7519,18412288,2
7520:,18412289,7520,18412420,2
7521:,18412421,7521,18458264,2
7522:,18458265,7522,18458336,2
7523:,18458337,7523,18493567,2
7524:,18493568,7524,18498771,2
7525:,18498772,7525,18499340,2
7526:,18499341,7526,18500640,2
7527:,18500641,7527,18500782,2
7528:,18500783,7528,18501229,2
7529:,18501230,7529,18502845,2
7530:,18502846,7530,18503070,2
7531:,18503071,7531,18503168,2
7532:,18503169,7532,18505215,2
7533:,18505216,7533,18511042,2
7534:,18511043,7534,18532971,2
7535:,18532972,7535,18533129,2
7536:,18533130,7536,18533932,2
7537:,18533933,7537,18534693,2
7538:,18534694,7538,18534857,2
7539:,18534858,7539,18535665,2
7540:,18535666,7540,18535768,2
7541:,18535769,7541,18536754,2
7542:,18536755,7542,18538651,2
7543:,18538652,7543,18538868,2
7544:,18538869,7544,18557870,2
7545:,18557871,7545,18573610,2
7546:,18573611,7546,18573722,2
7547:,18573723,7547,18578496,2
7548:,18578497,7548,18578573,2
7549:,18578574,7549,18578654,2
7550:,18578655,7550,18578799,2
7551:,18578800,7551,18579122,2
7552:,18579123,7552,18581048,2
7553:,18581049,7553,18581414,2
7554:,18581415,7554,18582618,2
7555:,18582619,7555,18598732,2
7556:,18598733,7556,18598903,2
7557:,18598904,7557,18599897,2
7558:,18599898,7558,18600056,2
7559:,18600057,7559,18600373,2
7560:,18600374,7560,18601870,2
7561:,18601871,7561,18602043,2
7562:,18602044,7562,18602176,2
7563:,18602177,7563,18621335,2
7564:,18621336,7564,18621533,2
7565:,18621534,7565,18621884,2
7566:,18621885,7566,18626574,2
7567:,18626575,7567,18626722,2
7568:,18626723,7568,18626994,2
7569:,18626995,7569,18630980,2
7570:,18630981,7570,18631667,2
7571:,18631668,7571,18633705,2
7572:,18633706,7572,18636185,2
7573:,18636186,7573,18637323,2
7574:,18637324,7574,18637748,2
7575:,18637749,7575,18638615,2
7576:,18638616,7576,18641311,2
7577:,18641312,7577,18645047,2
7578:,18645048,7578,18646335,2
7579:,18646336,7579,18647261,2
7580:,18647262,7580,18648133,2
7581:,18648134,7581,18648247,2
7582:,18648248,7582,18648335,2
7583:,18648336,7583,18649452,2
7584:,18649453,7584,18652430,2
7585:,18652431,7585,18652957,2
7586:,18652958,7586,18691736,2
7587:,18691737,7587,18692615,2
7588:,18692616,7588,18698159,2
7589:,18698160,7589,18710687,2
7590:,18710688,7590,18760144,2
7591:,18760145,7591,18760516,2
7592:,18760517,7592,18760705,2
7593:,18760706,7593,18760863,2
7594:,18760864,7594,18765288,2
7595:,18765289,7595,18768556,2
7596:,18768557,7596,18773463,2
7597:,18773464,7597,18774249,2
7598:,18774250,7598,18776006,2
7599:,18776007,7599,18779885,2
7600:,18779886,7600,18796681,2
7601:,18796682,7601,18796765,2
7602:,18796766,7602,18799179,2
7603:,18799180,7603,18799460,2
7604:,18799461,7604,18799746,2
7605:,18799747,7605,18805555,2
7606:,18805556,7606,18807753,2
7607:,18807754,7607,18823977,2
7608:,18823978,7608,18824161,2
7609:,18824162,7609,18824643,2
7610:,18824644,7610,18829381,2
7611:,18829382,7611,18830095,2
7612:,18830096,7612,18830280,2
7613:,18830281,7613,18850850,2
7614:,18850851,7614,18851019,2
7615:,18851020,7615,18854596,2
7616:,18854597,7616,18854990,2
7617:,18854991,7617,18996433,2
7618:,18996434,7618,18997475,2
7619:,18997476,7619,18999562,2
7620:,18999563,7620,19000569,2
7621:,19000570,7621,19003313,2
7622:,19003314,7622,19003839,2
7623:,19003840,7623,19003946,2
7624:,19003947,7624,19156032,2
7625:,19156033,7625,19156974,2
7626:,19156975,7626,19157089,2
7627:,19157090,7627,19208138,2
7628:,19208139,7628,19209986,2
7629:,19209987,7629,19215041,2
7630:,19215042,7630,19221968,2
7631:,19221969,7631,19233765,2
7632:,19233766,7632,19250878,2
7633:,19250879,7633,19264538,2
7634:,19264539,7634,19265989,2
7635:,19265990,7635,19373073,2
7636:,19373074,7636,19379882,2
7637:,19379883,7637,19380092,2
7638:,19380093,7638,19381345,2
7639:,19381346,7639,19383513,2
7640:,19383514,7640,19384667,2
7641:,19384668,7641,19387722,2
7642:,19387723,7642,19403634,2
7643:,19403635,7643,19428045,2
7644:,19428046,7644,19429594,2
7645:,19429595,7645,19439139,2
7646:,19439140,7646,19441096,2
7647:,19441097,7647,19454636,2
7648:,19454637,7648,19454890,2
7649:,19454891,7649,19455241,2
7650:,19455242,7650,19460679,2
7651:,19460680,7651,19461799,2
7652:,19461800,7652,19464489,2
7653:,19464490,7653,19464761,2
7654:,19464762,7654,19464914,2
7655:,19464915,7655,19468547,2
7656:,19468548,7656,19468961,2
7657:,19468962,7657,19472076,2
7658:,19472077,7658,19472886,2
7659:,19472887,7659,19476866,2
7660:,19476867,7660,19477499,2
7661:,19477500,7661,19479507,2
7662:,19479508,7662,19481251,2
7663:,19481252,7663,19481601,2
7664:,19481602,7664,19491201,2
7665:,19491202,7665,19491602,2
7666:,19491603,7666,19491862,2
7667:,19491863,7667,19494719,2
7668:,19494720,7668,19494889,2
7669:,19494890,7669,19502187,2
7670:,19502188,7670,19502467,2
7671:,19502468,7671,19503930,2
7672:,19503931,7672,19504069,2
7673:,19504070,7673,19508274,2
7674:,19508275,7674,19510143,2
7675:,19510144,7675,19510296,2
7676:,19510297,7676,19510374,2
7677:,19510375,7677,19510491,2
7678:,19510492,7678,19510636,2
7679:,19510637,7679,19510763,2
7680:,19510764,7680,19510963,2
7681:,19510964,7681,19511651,2
7682:,19511652,7682,19511955,2
7683:,19511956,7683,19531200,2
7684:,19531201,7684,19531798,2
7685:,19531799,7685,19534366,2
7686:,19534367,7686,19537670,2
7687:,19537671,7687,19537829,2
7688:,19537830,7688,19538932,2
7689:,19538933,7689,19539176,2
7690:,19539177,7690,19542871,2
7691:,19542872,7691,19552943,2
7692:,19552944,7692,19553161,2
7693:,19553162,7693,19554741,2
7694:,19554742,7694,19555829,2
7695:,19555830,7695,19566519,2
7696:,19566520,7696,19585914,2
7697:,19585915,7697,19586351,2
7698:,19586352,7698,19586935,2
7699:,19586936,7699,19587749,2
7700:,19587750,7700,19587843,2
7701:,19587844,7701,19618009,2
7702:,19618010,7702,19618387,2
7703:,19618388,7703,19621371,2
7704:,19621372,7704,19625038,2
7705:,19625039,7705,19630365,2
7706:,19630366,7706,19645240,2
7707:,19645241,7707,19645341,2
7708:,19645342,7708,19648232,2
7709:,19648233,7709,19648450,2
7710:,19648451,7710,19649338,2
7711:,19649339,7711,19649573,2
7712:,19649574,7712,19651822,2
7713:,19651823,7713,19671422,2
7714:,19671423,7714,19671714,2
7715:,19671715,7715,19671820,2
7716:,19671821,7716,19691982,2
7717:,19691983,7717,19692018,2
7718:,19692019,7718,19702123,2
7719:,19702124,7719,19702209,2
7720:,19702210,7720,19702348,2
7721:,19702349,7721,19702818,2
7722:,19702819,7722,19702935,2
7723:,19702936,7723,19703049,2
7724:,19703050,7724,19703947,2
7725:,19703948,7725,19704145,2
7726:,19704146,7726,19704345,2
7727:,19704346,7727,19704430,2
7728:,19704431,7728,19710137,2
7729:,19710138,7729,19710232,2
7730:,19710233,7730,19711618,2
7731:,19711619,7731,19711714,2
7732:,19711715,7732,19712021,2
7733:,19712022,7733,19712260,2
7734:,19712261,7734,19712402,2
7735:,19712403,7735,19715094,2
7736:,19715095,7736,19717064,2
7737:,19717065,7737,19718316,2
7738:,19718317,7738,19718964,2
7739:,19718965,7739,19731715,2
7740:,19731716,7740,19731809,2
7741:,19731810,7741,19732351,2
7742:,19732352,7742,19748146,2
7743:,19748147,7743,19748249,2
7744:,19748250,7744,19752256,2
7745:,19752257,7745,19850373,2
7746:,19850374,7746,19850489,2
7747:,19850490,7747,19850604,2
7748:,19850605,7748,19851342,2
7749:,19851343,7749,19858481,2
7750:,19858482,7750,19862665,2
7751:,19862666,7751,19870722,2
7752:,19870723,7752,19871217,2
7753:,19871218,7753,19872241,2
7754:,19872242,7754,19872403,2
7755:,19872404,7755,19891508,2
7756:,19891509,7756,19897859,2
7757:,19897860,7757,19918168,2
7758:,19918169,7758,19918339,2
7759:,19918340,7759,19918474,2
7760:,19918475,7760,19919423,2
7761:,19919424,7761,19920247,2
7762:,19920248,7762,19928446,2
7763:,19928447,7763,19933968,2
7764:,19933969,7764,19934085,2
7765:,19934086,7765,19938151,2
7766:,19938152,7766,19938282,2
7767:,19938283,7767,20018405,2
7768:,20018406,7768,20018530,2
7769:,20018531,7769,20020960,2
7770:,20020961,7770,20021317,2
7771:,20021318,7771,20023793,2
7772:,20023794,7772,20025206,2
7773:,20025207,7773,20031869,2
7774:,20031870,7774,20032260,2
7775:,20032261,7775,20032752,2
7776:,20032753,7776,20033815,2
7777:,20033816,7777,20034553,2
7778:,20034554,7778,20035103,2
7779:,20035104,7779,20077979,2
7780:,20077980,7780,20096320,2
7781:,20096321,7781,20096802,2
7782:,20096803,7782,20098319,2
7783:,20098320,7783,20098483,2
7784:,20098484,7784,20098656,2
7785:,20098657,7785,20099699,2
7786:,20099700,7786,20142007,2
7787:,20142008,7787,20142122,2
7788:,20142123,7788,20142685,2
7789:,20142686,7789,20143259,2
7790:,20143260,7790,20143382,2
7791:,20143383,7791,20146244,2
7792:,20146245,7792,20146375,2
7793:,20146376,7793,20147246,2
7794:,20147247,7794,20147389,2
7795:,20147390,7795,20148089,2
7796:,20148090,7796,20148233,2
7797:,20148234,7797,20149687,2
7798:,20149688,7798,20150035,2
7799:,20150036,7799,20150224,2
7800:,20150225,7800,20150318,2
7801:,20150319,7801,20150709,2
7802:,20150710,7802,20150983,2
7803:,20150984,7803,20151058,2
7804:,20151059,7804,20153744,2
7805:,20153745,7805,20153938,2
7806:,20153939,7806,20154238,2
7807:,20154239,7807,20157960,2
7808:,20157961,7808,20159227,2
7809:,20159228,7809,20163552,2
7810:,20163553,7810,20164435,2
7811:,20164436,7811,20164898,2
7812:,20164899,7812,20167873,2
7813:,20167874,7813,20168002,2
7814:,20168003,7814,20174052,2
7815:,20174053,7815,20176723,2
7816:,20176724,7816,20176863,2
7817:,20176864,7817,20179999,2
7818:,20180000,7818,20180111,2
7819:,20180112,7819,20180984,2
7820:,20180985,7820,20190134,2
7821:,20190135,7821,20190258,2
7822:,20190259,7822,20190369,2
7823:,20190370,7823,20190701,2
7824:,20190702,7824,20194489,2
7825:,20194490,7825,20195554,2
7826:,20195555,7826,20214332,2
7827:,20214333,7827,20229335,2
7828:,20229336,7828,20272690,2
7829:,20272691,7829,20272811,2
7830:,20272812,7830,20273039,2
7831:,20273040,7831,20274505,2
7832:,20274506,7832,20276358,2
7833:,20276359,7833,20282980,2
7834:,20282981,7834,20283094,2
7835:,20283095,7835,20283228,2
7836:,20283229,7836,20284131,2
7837:,20284132,7837,20284257,2
7838:,20284258,7838,20284457,2
7839:,20284458,7839,20284602,2
7840:,20284603,7840,20284909,2
7841:,20284910,7841,20298339,2
7842:,20298340,7842,20298396,2
7843:,20298397,7843,20302955,2
7844:,20302956,7844,20305053,2
7845:,20305054,7845,20305208,2
7846:,20305209,7846,20305300,2
7847:,20305301,7847,20305421,2
7848:,20305422,7848,20305656,2
7849:,20305657,7849,20306006,2
7850:,20306007,7850,20309304,2
7851:,20309305,7851,20310014,2
7852:,20310015,7852,20328628,2
7853:,20328629,7853,20329105,2
7854:,20329106,7854,20335426,2
7855:,20335427,7855,20335558,2
7856:,20335559,7856,20335642,2
7857:,20335643,7857,20336144,2
7858:,20336145,7858,20336366,2
7859:,20336367,7859,20336546,2
7860:,20336547,7860,20336900,2
7861:,20336901,7861,20337131,2
7862:,20337132,7862,20337275,2
7863:,20337276,7863,20337981,2
7864:,20337982,7864,20346809,2
7865:,20346810,7865,20351075,2
7866:,20351076,7866,20351255,2
7867:,20351256,7867,20351737,2
7868:,20351738,7868,20352693,2
7869:,20352694,7869,20352861,2
7870:,20352862,7870,20353691,2
7871:,20353692,7871,20353808,2
7872:,20353809,7872,20353947,2
7873:,20353948,7873,20354119,2
7874:,20354120,7874,20354619,2
7875:,20354620,7875,20368544,2
7876:,20368545,7876,20369278,2
7877:,20369279,7877,20373856,2
7878:,20373857,7878,20374632,2
7879:,20374633,7879,20410891,2
7880:,20410892,7880,20412319,2
7881:,20412320,7881,20413714,2
7882:,20413715,7882,20447233,2
7883:,20447234,7883,20450433,2
7884:,20450434,7884,20451899,2
7885:,20451900,7885,20458526,2
7886:,20458527,7886,20466572,2
7887:,20466573,7887,20467370,2
7888:,20467371,7888,20467666,2
7889:,20467667,7889,20467921,2
7890:,20467922,7890,20471282,2
7891:,20471283,7891,20471408,2
7892:,20471409,7892,20481473,2
7893:,20481474,7893,20481648,2
7894:,20481649,7894,20481722,2
7895:,20481723,7895,20498279,2
7896:,20498280,7896,20498642,2
7897:,20498643,7897,20498752,2
7898:,20498753,7898,20501055,2
7899:,20501056,7899,20515022,2
7900:,20515023,7900,20515264,2
7901:,20515265,7901,20515380,2
7902:,20515381,7902,20516460,2
7903:,20516461,7903,20517408,2
7904:,20517409,7904,20585204,2
7905:,20585205,7905,20588995,2
7906:,20588996,7906,20589261,2
7907:,20589262,7907,20590106,2
7908:,20590107,7908,20590609,2
7909:,20590610,7909,20591449,2
7910:,20591450,7910,20600935,2
7911:,20600936,7911,20604099,2
7912:,20604100,7912,20606161,2
7913:,20606162,7913,20606808,2
7914:,20606809,7914,20609666,2
7915:,20609667,7915,20610358,2
7916:,20610359,7916,20610605,2
7917:,20610606,7917,20616658,2
7918:,20616659,7918,20616931,2
7919:,20616932,7919,20619645,2
7920:,20619646,7920,20620071,2
7921:,20620072,7921,20620321,2
7922:,20620322,7922,20631972,2
7923:,20631973,7923,20632307,2
7924:,20632308,7924,20632888,2
7925:,20632889,7925,20633153,2
7926:,20633154,7926,20633326,2
7927:,20633327,7927,20633785,2
7928:,20633786,7928,20679468,2
7929:,20679469,7929,20680205,2
7930:,20680206,7930,20680386,2
7931:,20680387,7931,20680599,2
7932:,20680600,7932,20681318,2
7933:,20681319,7933,20682206,2
7934:,20682207,7934,20683508,2
7935:,20683509,7935,20687374,2
7936:,20687375,7936,20687591,2
7937:,20687592,7937,20756648,2
7938:,20756649,7938,20757049,2
7939:,20757050,7939,20760043,2
7940:,20760044,7940,20764608,2
7941:,20764609,7941,20764975,2
7942:,20764976,7942,20774094,2
7943:,20774095,7943,20774310,2
7944:,20774311,7944,20775516,2
7945:,20775517,7945,20775593,2
7946:,20775594,7946,20775794,2
7947:,20775795,7947,20776143,2
7948:,20776144,7948,20776251,2
7949:,20776252,7949,20776716,2
7950:,20776717,7950,20776814,2
7951:,20776815,7951,20777813,2
7952:,20777814,7952,20784134,2
7953:,20784135,7953,20784518,2
7954:,20784519,7954,20784797,2
7955:,20784798,7955,20785688,2
7956:,20785689,7956,20785893,2
7957:,20785894,7957,20786747,2
7958:,20786748,7958,20788749,2
7959:,20788750,7959,20789073,2
7960:,20789074,7960,20792529,2
7961:,20792530,7961,20792835,2
7962:,20792836,7962,20793615,2
7963:,20793616,7963,20796432,2
7964:,20796433,7964,20796701,2
7965:,20796702,7965,20796908,2
7966:,20796909,7966,20797233,2
7967:,20797234,7967,20797701,2
7968:,20797702,7968,20797893,2
7969:,20797894,7969,20798041,2
7970:,20798042,7970,20800687,2
7971:,20800688,7971,20854812,2
7972:,20854813,7972,20855160,2
7973:,20855161,7973,20857964,2
7974:,20857965,7974,20858308,2
7975:,20858309,7975,20858736,2
7976:,20858737,7976,20858813,2
7977:,20858814,7977,20858974,2
7978:,20858975,7978,20860055,2
7979:,20860056,7979,20861429,2
7980:,20861430,7980,20870367,2
7981:,20870368,7981,20870451,2
7982:,20870452,7982,20870606,2
7983:,20870607,7983,20870953,2
7984:,20870954,7984,20876187,2
7985:,20876188,7985,20881108,2
7986:,20881109,7986,20882881,2
7987:,20882882,7987,20904822,2
7988:,20904823,7988,20904978,2
7989:,20904979,7989,20931338,2
7990:,20931339,7990,20932346,2
7991:,20932347,7991,20958933,2
7992:,20958934,7992,20962817,2
7993:,20962818,7993,20965535,2
7994:,20965536,7994,20966108,2
7995:,20966109,7995,20966281,2
7996:,20966282,7996,20966442,2
7997:,20966443,7997,20976357,2
7998:,20976358,7998,20978291,2
7999:,20978292,7999,20978765,2
8000:,20978766,8000,20978899,2
8001:,20978900,8001,20979778,2
8002:,20979779,8002,20980015,2
8003:,20980016,8003,20980200,2
8004:,20980201,8004,20980851,2
8005:,20980852,8005,20981040,2
8006:,20981041,8006,20981183,2
8007:,20981184,8007,20981360,2
8008:,20981361,8008,20981704,2
8009:,20981705,8009,20981839,2
8010:,20981840,8010,20982658,2
8011:,20982659,8011,20990434,2
8012:,20990435,8012,20990688,2
8013:,20990689,8013,20990809,2
8014:,20990810,8014,21001484,2
8015:,21001485,8015,21001615,2
8016:,21001616,8016,21045595,2
8017:,21045596,8017,21046710,2
8018:,21046711,8018,21046759,2
8019:,21046760,8019,21062141,2
8020:,21062142,8020,21074359,2
8021:,21074360,8021,21074711,2
8022:,21074712,8022,21075352,2
8023:,21075353,8023,21075602,2
8024:,21075603,8024,21078687,2
8025:,21078688,8025,21078811,2
