X1,fila,ID
2745:,14228608,2745
2746:,14228688,2746
2747:,14229045,2747
2748:,14229601,2748
2749:,14229735,2749
2750:,14231772,2750
2751:,14232096,2751
2752:,14249770,2752
2753:,14249965,2753
2754:,14250386,2754
2755:,14252151,2755
2756:,14268245,2756
2757:,14269986,2757
2758:,14282913,2758
2759:,14283874,2759
2760:,14284046,2760
2761:,14284425,2761
2762:,14284520,2762
2763:,14287776,2763
2764:,14288464,2764
2765:,14288559,2765
2766:,14288713,2766
2767:,14288808,2767
2768:,14289335,2768
2769:,14290110,2769
2770:,14292458,2770
2771:,14292686,2771
2772:,14305892,2772
2773:,14306340,2773
2774:,14306764,2774
2775:,14306876,2775
2776:,14318497,2776
2777:,14319377,2777
2778:,14319526,2778
2779:,14321508,2779
2780:,14343435,2780
2781:,14363015,2781
2782:,14363137,2782
2783:,14498739,2783
2784:,14518750,2784
2785:,14519455,2785
2786:,14519564,2786
2787:,14519694,2787
2788:,14520512,2788
2789:,14520582,2789
2790:,14521696,2790
2791:,14521784,2791
2792:,14523904,2792
2793:,14524088,2793
2794:,14524391,2794
2795:,14525286,2795
2796:,14530387,2796
2797:,14533335,2797
2798:,14533864,2798
2799:,14536020,2799
2800:,14536086,2800
2801:,14601787,2801
2802:,14603283,2802
2803:,14603639,2803
2804:,14623525,2804
2805:,14628730,2805
2806:,14628777,2806
2807:,14629180,2807
2808:,14629314,2808
2809:,14630632,2809
2810:,14652268,2810
2811:,14652401,2811
2812:,14653126,2812
2813:,14653633,2813
2814:,14666541,2814
2815:,14667799,2815
2816:,14667892,2816
2817:,14668571,2817
2818:,14668786,2818
2819:,14668933,2819
2820:,14669291,2820
2821:,14669418,2821
2822:,14669569,2822
2823:,14669845,2823
2824:,14673320,2824
2825:,14673429,2825
2826:,14674170,2826
2827:,14674518,2827
2828:,14674933,2828
2829:,14677019,2829
2830:,14677136,2830
2831:,14677278,2831
2832:,14681062,2832
2833:,14681181,2833
2834:,14681392,2834
2835:,14683882,2835
2836:,14683989,2836
2837:,14684250,2837
2838:,14684433,2838
2839:,14684931,2839
2840:,14685296,2840
2841:,14685512,2841
2842:,14686339,2842
2843:,14686622,2843
2844:,14688078,2844
2845:,14688285,2845
2846:,14689037,2846
2847:,14689176,2847
2848:,14692746,2848
2849:,14710148,2849
2850:,14710750,2850
2851:,14710832,2851
2852:,14733652,2852
2853:,14735521,2853
2854:,14736543,2854
2855:,14736682,2855
2856:,14737126,2856
2857:,14737634,2857
2858:,14739075,2858
2859:,14739469,2859
2860:,14739829,2860
2861:,14739922,2861
2862:,14743577,2862
2863:,14872024,2863
2864:,14872320,2864
2865:,14872490,2865
2866:,14876463,2866
2867:,14898879,2867
2868:,14899753,2868
2869:,14905323,2869
2870:,14905847,2870
2871:,14907649,2871
2872:,14907970,2872
2873:,14913026,2873
2874:,14917655,2874
2875:,15001505,2875
2876:,15002227,2876
2877:,15010480,2877
2878:,15010719,2878
2879:,15011463,2879
2880:,15011561,2880
2881:,15013494,2881
2882:,15014007,2882
2883:,15019171,2883
2884:,15019532,2884
2885:,15021205,2885
2886:,15021869,2886
2887:,15022417,2887
2888:,15022520,2888
2889:,15022922,2889
2890:,15026583,2890
2891:,15053415,2891
2892:,15054279,2892
2893:,15054710,2893
2894:,15055974,2894
2895:,15056101,2895
2896:,15056597,2896
2897:,15058142,2897
2898:,15065315,2898
2899:,15065946,2899
2900:,15073810,2900
2901:,15080824,2901
2902:,15081027,2902
2903:,15081240,2903
2904:,15081934,2904
2905:,15082081,2905
2906:,15097442,2906
2907:,15097746,2907
2908:,15098199,2908
2909:,15100331,2909
2910:,15100508,2910
2911:,15101074,2911
2912:,15101286,2912
2913:,15103823,2913
2914:,15211267,2914
2915:,15211347,2915
2916:,15211499,2916
2917:,15219604,2917
2918:,15219712,2918
2919:,15219925,2919
2920:,15220214,2920
2921:,15234455,2921
2922:,15237933,2922
2923:,15277958,2923
2924:,15278221,2924
2925:,15278382,2925
2926:,15278700,2926
2927:,15278812,2927
2928:,15280765,2928
2929:,15281728,2929
2930:,15281950,2930
2931:,15282070,2931
2932:,15282944,2932
2933:,15283406,2933
2934:,15283604,2934
2935:,15283707,2935
2936:,15283962,2936
2937:,15284064,2937
2938:,15284929,2938
2939:,15306297,2939
2940:,15307793,2940
2941:,15316585,2941
2942:,15316862,2942
2943:,15336099,2943
2944:,15336429,2944
2945:,15342212,2945
2946:,15347141,2946
2947:,15347274,2947
2948:,15347381,2948
2949:,15347507,2949
2950:,15349566,2950
2951:,15351348,2951
2952:,15351652,2952
2953:,15351810,2953
2954:,15399622,2954
2955:,15403876,2955
2956:,15417622,2956
2957:,15418110,2957
2958:,15418223,2958
2959:,15419239,2959
2960:,15419362,2960
2961:,15455049,2961
2962:,15455404,2962
2963:,15456756,2963
2964:,15456904,2964
2965:,15457203,2965
2966:,15469706,2966
2967:,15469843,2967
2968:,15471990,2968
2969:,15472786,2969
2970:,15472853,2970
2971:,15473026,2971
2972:,15473548,2972
2973:,15475594,2973
2974:,15475843,2974
2975:,15479017,2975
2976:,15479232,2976
2977:,15480202,2977
2978:,15480758,2978
2979:,15480860,2979
2980:,15481014,2980
2981:,15482888,2981
2982:,15487985,2982
2983:,15488543,2983
2984:,15488788,2984
2985:,15489529,2985
2986:,15490103,2986
2987:,15492422,2987
2988:,15492591,2988
2989:,15495826,2989
2990:,15498851,2990
2991:,15499022,2991
2992:,15499117,2992
2993:,15543413,2993
2994:,15543666,2994
2995:,15544922,2995
2996:,15545146,2996
2997:,15545392,2997
2998:,15545723,2998
2999:,15545830,2999
3000:,15546024,3000
3001:,15547726,3001
3002:,15547848,3002
3003:,15548005,3003
3004:,15549875,3004
3005:,15550301,3005
3006:,15552551,3006
3007:,15552952,3007
3008:,15553479,3008
3009:,15553609,3009
3010:,15557789,3010
3011:,15558812,3011
3012:,15559672,3012
3013:,15560944,3013
3014:,15569184,3014
3015:,15569410,3015
3016:,15591609,3016
3017:,15591797,3017
3018:,15621911,3018
3019:,15622439,3019
3020:,15622592,3020
3021:,15624003,3021
3022:,15629593,3022
3023:,15629797,3023
3024:,15631837,3024
3025:,15632141,3025
3026:,15633081,3026
3027:,15634565,3027
3028:,15634746,3028
3029:,15635099,3029
3030:,15636251,3030
3031:,15642248,3031
3032:,15642582,3032
3033:,15642731,3033
3034:,15642952,3034
3035:,15643252,3035
3036:,15646145,3036
3037:,15646222,3037
3038:,15646437,3038
3039:,15646781,3039
3040:,15647644,3040
3041:,15647938,3041
3042:,15648047,3042
3043:,15648165,3043
3044:,15651310,3044
3045:,15651491,3045
3046:,15651712,3046
3047:,15667182,3047
3048:,15675165,3048
3049:,15675631,3049
3050:,15675964,3050
3051:,15676052,3051
3052:,15676530,3052
3053:,15676733,3053
3054:,15677056,3054
3055:,15682752,3055
3056:,15683196,3056
3057:,15683324,3057
3058:,15684713,3058
3059:,15705715,3059
3060:,15705826,3060
3061:,15706132,3061
3062:,15706346,3062
3063:,15707387,3063
3064:,15708084,3064
3065:,15708452,3065
3066:,15709263,3066
3067:,15709361,3067
3068:,15709494,3068
3069:,15709755,3069
3070:,15709840,3070
3071:,15710076,3071
3072:,15728487,3072
3073:,15729787,3073
3074:,15730887,3074
3075:,15731045,3075
3076:,15731479,3076
3077:,15732686,3077
3078:,15734719,3078
3079:,15755938,3079
3080:,15823514,3080
3081:,15823775,3081
3082:,15824944,3082
3083:,15832846,3083
3084:,15832917,3084
3085:,15837682,3085
3086:,15866484,3086
3087:,15870627,3087
3088:,15870777,3088
3089:,15870913,3089
3090:,15871197,3090
3091:,15874959,3091
3092:,15875458,3092
3093:,15875876,3093
3094:,15881799,3094
3095:,15882035,3095
3096:,15885329,3096
3097:,15885655,3097
3098:,15885754,3098
3099:,15910030,3099
3100:,15910113,3100
3101:,15910199,3101
3102:,15910806,3102
3103:,15915800,3103
3104:,15916167,3104
3105:,15916524,3105
3106:,15916799,3106
3107:,16052231,3107
3108:,16053737,3108
3109:,16053887,3109
3110:,16053953,3110
3111:,16054062,3111
3112:,16055671,3112
3113:,16056350,3113
3114:,16077000,3114
3115:,16077348,3115
3116:,16077530,3116
3117:,16079150,3117
3118:,16079596,3118
3119:,16079729,3119
3120:,16080501,3120
3121:,16082940,3121
3122:,16083314,3122
3123:,16085033,3123
3124:,16085405,3124
3125:,16090299,3125
3126:,16090823,3126
3127:,16091324,3127
3128:,16091944,3128
3129:,16111308,3129
3130:,16112679,3130
3131:,16112954,3131
3132:,16113074,3132
3133:,16113155,3133
3134:,16113907,3134
3135:,16114860,3135
3136:,16120909,3136
3137:,16121262,3137
3138:,16121390,3138
3139:,16164118,3139
3140:,16165064,3140
3141:,16165178,3141
3142:,16165522,3142
3143:,16165919,3143
3144:,16167089,3144
3145:,16167280,3145
3146:,16168852,3146
3147:,16169209,3147
3148:,16173603,3148
3149:,16209867,3149
3150:,16210432,3150
3151:,16219408,3151
3152:,16335771,3152
3153:,16337509,3153
3154:,16355295,3154
3155:,16355468,3155
3156:,16356093,3156
3157:,16356255,3157
3158:,16356969,3158
3159:,16357224,3159
3160:,16360059,3160
3161:,16366204,3161
3162:,16392359,3162
3163:,16392445,3163
3164:,16393647,3164
3165:,16394006,3165
3166:,16423769,3166
3167:,16424091,3167
3168:,16424214,3168
3169:,16444163,3169
3170:,16444494,3170
3171:,16448453,3171
3172:,16448612,3172
3173:,16449261,3173
3174:,16449581,3174
3175:,16456894,3175
3176:,16457418,3176
3177:,16458310,3177
3178:,16459000,3178
3179:,16459132,3179
3180:,16459220,3180
3181:,16459566,3181
3182:,16463271,3182
3183:,16476955,3183
3184:,16479295,3184
3185:,16480779,3185
3186:,16481310,3186
3187:,16481615,3187
3188:,16482457,3188
3189:,16483046,3189
3190:,16483131,3190
3191:,16485572,3191
3192:,16485658,3192
3193:,16492356,3193
3194:,16492521,3194
3195:,16492770,3195
3196:,16493173,3196
3197:,16494577,3197
3198:,16525986,3198
3199:,16556322,3199
3200:,16556412,3200
3201:,16556954,3201
3202:,16557215,3202
3203:,16557637,3203
3204:,16557736,3204
3205:,16558129,3205
3206:,16558231,3206
3207:,16558367,3207
3208:,16562006,3208
3209:,16563972,3209
3210:,16564724,3210
3211:,16567564,3211
3212:,16567768,3212
3213:,16571255,3213
3214:,16571370,3214
3215:,16571491,3215
3216:,16572669,3216
3217:,16587296,3217
3218:,16588024,3218
3219:,16588384,3219
3220:,16588655,3220
3221:,16591772,3221
3222:,16593476,3222
3223:,16611659,3223
3224:,16620926,3224
3225:,16630196,3225
3226:,16640698,3226
3227:,16650131,3227
3228:,16651418,3228
3229:,16651910,3229
3230:,16653849,3230
3231:,16653990,3231
3232:,16654635,3232
3233:,16663599,3233
3234:,16663809,3234
3235:,16663927,3235
3236:,16664081,3236
3237:,16664785,3237
3238:,16667098,3238
3239:,16667392,3239
3240:,16688666,3240
3241:,16689488,3241
3242:,16689721,3242
3243:,16691915,3243
3244:,16692352,3244
3245:,16692589,3245
3246:,16693113,3246
3247:,16693385,3247
3248:,16693988,3248
3249:,16694467,3249
3250:,16695316,3250
3251:,16695535,3251
3252:,16695633,3252
3253:,16695877,3253
3254:,16711916,3254
3255:,16774545,3255
3256:,16775163,3256
3257:,16804021,3257
3258:,16804126,3258
3259:,16804901,3259
3260:,16805012,3260
3261:,16805296,3261
3262:,16805458,3262
3263:,16806955,3263
3264:,16807659,3264
3265:,16809608,3265
3266:,16827388,3266
3267:,16829336,3267
3268:,16847906,3268
3269:,16850826,3269
3270:,16862089,3270
3271:,16862307,3271
3272:,16862540,3272
3273:,16864298,3273
3274:,16865166,3274
3275:,16891391,3275
3276:,16902926,3276
3277:,16907771,3277
3278:,16907960,3278
3279:,16908885,3279
3280:,16909192,3280
3281:,16909352,3281
3282:,16909743,3282
3283:,17027014,3283
3284:,17028163,3284
3285:,17028267,3285
3286:,17043442,3286
3287:,17044019,3287
3288:,17044749,3288
3289:,17045148,3289
3290:,17045702,3290
3291:,17117317,3291
3292:,17117815,3292
3293:,17118120,3293
3294:,17118504,3294
3295:,17118607,3295
3296:,17121868,3296
3297:,17121990,3297
3298:,17122113,3298
3299:,17122231,3299
3300:,17122633,3300
3301:,17122726,3301
3302:,17125588,3302
3303:,17125732,3303
3304:,17126498,3304
3305:,17126768,3305
3306:,17128307,3306
3307:,17130042,3307
3308:,17130343,3308
3309:,17130459,3309
3310:,17141429,3310
3311:,17152310,3311
3312:,17152524,3312
3313:,17169957,3313
3314:,17172218,3314
3315:,17174822,3315
3316:,17207689,3316
3317:,17209129,3317
3318:,17209928,3318
3319:,17210370,3319
3320:,17210696,3320
3321:,17284492,3321
3322:,17288629,3322
3323:,17288721,3323
3324:,17290224,3324
3325:,17293166,3325
3326:,17293924,3326
3327:,17309891,3327
3328:,17310286,3328
3329:,17310349,3329
3330:,17310543,3330
3331:,17311113,3331
3332:,17318008,3332
3333:,17318963,3333
3334:,17408678,3334
3335:,17410340,3335
3336:,17411583,3336
3337:,17412173,3337
3338:,17412332,3338
3339:,17412598,3339
3340:,17412728,3340
3341:,17413185,3341
3342:,17413259,3342
3343:,17422305,3343
3344:,17423120,3344
3345:,17423224,3345
3346:,17423624,3346
3347:,17423770,3347
3348:,17439970,3348
3349:,17442541,3349
3350:,17442707,3350
3351:,17465622,3351
3352:,17465785,3352
3353:,17465900,3353
3354:,17466059,3354
3355:,17467793,3355
3356:,17491123,3356
3357:,17491316,3357
3358:,17492232,3358
3359:,17492368,3359
3360:,17492485,3360
3361:,17492654,3361
3362:,17492786,3362
3363:,17493113,3363
3364:,17493194,3364
3365:,17513290,3365
3366:,17513647,3366
3367:,17514010,3367
3368:,17515359,3368
3369:,17593573,3369
3370:,17598486,3370
3371:,17598604,3371
3372:,17673745,3372
3373:,17674140,3373
3374:,17674477,3374
3375:,17675636,3375
3376:,17677079,3376
3377:,17679436,3377
3378:,17679566,3378
3379:,17679846,3379
3380:,17688458,3380
3381:,17688820,3381
3382:,17689007,3382
3383:,17689483,3383
3384:,17689701,3384
3385:,17691135,3385
3386:,17743451,3386
3387:,17743764,3387
3388:,17744336,3388
3389:,17744882,3389
3390:,17745514,3390
3391:,17746777,3391
3392:,17752127,3392
3393:,17752242,3393
3394:,17752511,3394
3395:,17755378,3395
3396:,17755463,3396
3397:,17755573,3397
3398:,17761959,3398
3399:,17765120,3399
3400:,17765275,3400
3401:,17765397,3401
3402:,17765800,3402
3403:,17766775,3403
3404:,17769662,3404
3405:,17772539,3405
3406:,17775632,3406
3407:,17775863,3407
3408:,17775980,3408
3409:,17780565,3409
3410:,17780682,3410
3411:,17782813,3411
3412:,17783284,3412
3413:,17783408,3413
3414:,17783881,3414
3415:,17803156,3415
3416:,17803410,3416
3417:,17806271,3417
3418:,17806561,3418
3419:,17849983,3419
3420:,17851417,3420
3421:,17855633,3421
3422:,17857259,3422
3423:,17860320,3423
3424:,17867977,3424
3425:,17868413,3425
3426:,17868913,3426
3427:,17869384,3427
3428:,18006235,3428
3429:,18006398,3429
3430:,18006536,3430
3431:,18006764,3431
3432:,18007034,3432
3433:,18007929,3433
3434:,18066079,3434
3435:,18083547,3435
3436:,18083641,3436
3437:,18083737,3437
3438:,18095586,3438
3439:,18096817,3439
3440:,18101567,3440
3441:,18101675,3441
3442:,18111671,3442
3443:,18112795,3443
3444:,18113084,3444
3445:,18123112,3445
3446:,18123248,3446
3447:,18158376,3447
3448:,18158487,3448
3449:,18158608,3449
3450:,18159670,3450
3451:,18160032,3451
3452:,18163500,3452
3453:,18163708,3453
3454:,18169458,3454
3455:,18169583,3455
3456:,18170657,3456
3457:,18177907,3457
3458:,18178064,3458
3459:,18178397,3459
3460:,18178556,3460
3461:,18178726,3461
3462:,18179958,3462
3463:,18180050,3463
3464:,18227029,3464
3465:,18228498,3465
3466:,18228658,3466
3467:,18255799,3467
3468:,18256164,3468
3469:,18256286,3469
3470:,18261944,3470
3471:,18262706,3471
3472:,18263384,3472
3473:,18263856,3473
3474:,18264021,3474
3475:,18264152,3475
3476:,18266767,3476
3477:,18267450,3477
3478:,18267890,3478
3479:,18283283,3479
3480:,18283483,3480
3481:,18286377,3481
3482:,18290447,3482
3483:,18291112,3483
3484:,18291276,3484
3485:,18291583,3485
3486:,18291757,3486
3487:,18292752,3487
3488:,18300050,3488
3489:,18300253,3489
3490:,18324661,3490
3491:,18324994,3491
3492:,18327811,3492
3493:,18328576,3493
3494:,18328757,3494
3495:,18329602,3495
3496:,18332426,3496
3497:,18338941,3497
3498:,18339092,3498
3499:,18339331,3499
3500:,18339497,3500
3501:,18346175,3501
3502:,18346297,3502
3503:,18346408,3503
3504:,18346575,3504
3505:,18346730,3505
3506:,18351543,3506
3507:,18358533,3507
3508:,18358722,3508
3509:,18358891,3509
3510:,18360879,3510
3511:,18368668,3511
3512:,18368775,3512
3513:,18369208,3513
3514:,18378333,3514
3515:,18378473,3515
3516:,18386544,3516
3517:,18386623,3517
3518:,18386951,3518
3519:,18387020,3519
3520:,18387296,3520
3521:,18387693,3521
3522:,18394961,3522
3523:,18417813,3523
3524:,18426882,3524
3525:,18428165,3525
3526:,18430493,3526
3527:,18442304,3527
3528:,18442863,3528
3529:,18443061,3529
3530:,18445787,3530
3531:,18447066,3531
3532:,18447365,3532
3533:,18450656,3533
3534:,18451972,3534
3535:,18452747,3535
3536:,18465737,3536
3537:,18466176,3537
3538:,18466460,3538
3539:,18526932,3539
3540:,18527302,3540
3541:,18527492,3541
3542:,18557552,3542
3543:,18563556,3543
3544:,18563805,3544
3545:,18580620,3545
3546:,18581212,3546
3547:,18582519,3547
3548:,18582592,3548
3549:,18582718,3549
3550:,18582847,3550
3551:,18583051,3551
3552:,18597259,3552
3553:,18597479,3553
3554:,18597586,3554
3555:,18598070,3555
3556:,18598296,3556
3557:,18598399,3557
3558:,18600709,3558
3559:,18600820,3559
3560:,18603189,3560
3561:,18603625,3561
3562:,18603996,3562
3563:,18604126,3563
3564:,18611120,3564
3565:,18611449,3565
3566:,18614323,3566
3567:,18614466,3567
3568:,18619399,3568
3569:,18620015,3569
3570:,18621023,3570
3571:,18623308,3571
3572:,18631491,3572
3573:,18631621,3573
3574:,18637274,3574
3575:,18637946,3575
3576:,18638112,3576
3577:,18638455,3577
3578:,18638575,3578
3579:,18638655,3579
3580:,18674113,3580
3581:,18674236,3581
3582:,18678585,3582
3583:,18683961,3583
3584:,18688220,3584
3585:,18688523,3585
3586:,18688814,3586
3587:,18688908,3587
3588:,18692039,3588
3589:,18692428,3589
3590:,18692531,3590
3591:,18697242,3591
3592:,18698365,3592
3593:,18698481,3593
3594:,18703679,3594
3595:,18703784,3595
3596:,18706443,3596
3597:,18707000,3597
3598:,18707100,3598
3599:,18707499,3599
3600:,18710435,3600
3601:,18710805,3601
3602:,18711011,3602
3603:,18711128,3603
3604:,18711231,3604
3605:,18711552,3605
3606:,18786382,3606
3607:,18787009,3607
3608:,18787147,3608
3609:,18793460,3609
3610:,18793617,3610
3611:,18868766,3611
3612:,18895174,3612
3613:,18908527,3613
3614:,18909603,3614
3615:,18909839,3615
3616:,18912957,3616
3617:,18913464,3617
3618:,18936639,3618
3619:,18936743,3619
3620:,18937021,3620
3621:,18937140,3621
3622:,18937271,3622
3623:,18938939,3623
3624:,18943725,3624
3625:,19083154,3625
3626:,19084670,3626
3627:,19114614,3627
3628:,19114730,3628
3629:,19115023,3629
3630:,19115238,3630
3631:,19115452,3631
3632:,19115931,3632
3633:,19116064,3633
3634:,19116738,3634
3635:,19117771,3635
3636:,19117959,3636
3637:,19118088,3637
3638:,19118201,3638
3639:,19201882,3639
3640:,19202131,3640
3641:,19206084,3641
3642:,19206392,3642
3643:,19208530,3643
3644:,19208822,3644
3645:,19208909,3645
3646:,19209132,3646
3647:,19209835,3647
3648:,19209939,3648
3649:,19249798,3649
3650:,19254917,3650
3651:,19291659,3651
3652:,19292120,3652
3653:,19292717,3653
3654:,19292861,3654
3655:,19293579,3655
3656:,19294006,3656
3657:,19294049,3657
3658:,19296337,3658
3659:,19296501,3659
3660:,19297477,3660
3661:,19297613,3661
3662:,19297713,3662
3663:,19299865,3663
3664:,19299981,3664
3665:,19300278,3665
3666:,19300576,3666
3667:,19301497,3667
3668:,19302690,3668
3669:,19307536,3669
3670:,19307664,3670
3671:,19327464,3671
3672:,19327784,3672
3673:,19330789,3673
3674:,19331296,3674
3675:,19331871,3675
3676:,19332711,3676
3677:,19332898,3677
3678:,19333387,3678
3679:,19334140,3679
3680:,19335034,3680
3681:,19352487,3681
3682:,19352798,3682
3683:,19353196,3683
3684:,19353339,3684
3685:,19395880,3685
3686:,19398084,3686
3687:,19400261,3687
3688:,19400983,3688
3689:,19401272,3689
3690:,19421140,3690
3691:,19422444,3691
3692:,19422773,3692
3693:,19422881,3693
3694:,19422929,3694
3695:,19423087,3695
3696:,19423216,3696
3697:,19425296,3697
3698:,19425411,3698
3699:,19425550,3699
3700:,19426225,3700
3701:,19427075,3701
3702:,19431231,3702
3703:,19431609,3703
3704:,19436424,3704
3705:,19436778,3705
3706:,19437064,3706
3707:,19437316,3707
3708:,19437509,3708
3709:,19438391,3709
3710:,19438736,3710
3711:,19442167,3711
3712:,19442290,3712
3713:,19442658,3713
3714:,19492628,3714
3715:,19495603,3715
3716:,19515812,3716
3717:,19519274,3717
3718:,19519718,3718
3719:,19520261,3719
3720:,19521216,3720
3721:,19521662,3721
3722:,19522276,3722
3723:,19522488,3723
3724:,19522703,3724
3725:,19523378,3725
3726:,19533849,3726
3727:,19534003,3727
3728:,19534216,3728
3729:,19555052,3729
3730:,19555298,3730
3731:,19595490,3731
3732:,19595579,3732
3733:,19595736,3733
3734:,19598361,3734
3735:,19600067,3735
3736:,19600822,3736
3737:,19609405,3737
3738:,19610398,3738
3739:,19610503,3739
3740:,19611181,3740
3741:,19618100,3741
3742:,19618530,3742
3743:,19635254,3743
3744:,19639572,3744
3745:,19639757,3745
3746:,19640474,3746
3747:,19641972,3747
3748:,19643061,3748
3749:,19643183,3749
3750:,19644262,3750
3751:,19644656,3751
3752:,19645443,3752
3753:,19645679,3753
3754:,19645814,3754
3755:,19645954,3755
3756:,19646195,3756
3757:,19739437,3757
3758:,19740253,3758
3759:,19746949,3759
3760:,19748284,3760
3761:,19748777,3761
3762:,19748973,3762
3763:,19749093,3763
3764:,19751115,3764
3765:,19751195,3765
3766:,19754585,3766
3767:,19756852,3767
3768:,19757161,3768
3769:,19759879,3769
3770:,19763212,3770
3771:,19763375,3771
3772:,19763508,3772
3773:,19764280,3773
3774:,19766374,3774
3775:,19766682,3775
3776:,19768670,3776
3777:,19768851,3777
3778:,19773083,3778
3779:,19774606,3779
3780:,19775076,3780
3781:,19775251,3781
3782:,19775988,3782
3783:,19827611,3783
3784:,19828394,3784
3785:,19829910,3785
3786:,19830052,3786
3787:,19830168,3787
3788:,19842593,3788
3789:,19842734,3789
3790:,19843386,3790
3791:,19843444,3791
3792:,19843935,3792
3793:,19844325,3793
3794:,19844470,3794
3795:,19845731,3795
3796:,19845906,3796
3797:,19852349,3797
3798:,19852797,3798
3799:,19891312,3799
3800:,19891472,3800
3801:,19891655,3801
3802:,19899274,3802
3803:,19899630,3803
3804:,19900098,3804
3805:,19901126,3805
3806:,19901255,3806
3807:,19901384,3807
3808:,19904218,3808
3809:,19905566,3809
3810:,19907354,3810
3811:,19910784,3811
3812:,19911313,3812
3813:,19913404,3813
3814:,19913807,3814
3815:,19924702,3815
3816:,19925592,3816
3817:,19930178,3817
3818:,19958736,3818
3819:,19958936,3819
3820:,19959283,3820
3821:,19959966,3821
3822:,19960357,3822
3823:,19960562,3823
3824:,19960856,3824
3825:,19992270,3825
3826:,20096903,3826
3827:,20107201,3827
3828:,20107556,3828
3829:,20109488,3829
3830:,20109759,3830
3831:,20112606,3831
3832:,20112720,3832
3833:,20112865,3833
3834:,20115406,3834
3835:,20115634,3835
3836:,20125326,3836
3837:,20125528,3837
3838:,20125998,3838
3839:,20126665,3839
3840:,20126888,3840
3841:,20144848,3841
3842:,20146997,3842
3843:,20147590,3843
3844:,20147709,3844
3845:,20147805,3845
3846:,20147929,3846
3847:,20148053,3847
3848:,20149397,3848
3849:,20149518,3849
3850:,20150061,3850
3851:,20150178,3851
3852:,20150860,3852
3853:,20151539,3853
3854:,20151600,3854
3855:,20153554,3855
3856:,20153760,3856
3857:,20154008,3857
3858:,20154315,3858
3859:,20161649,3859
3860:,20162715,3860
3861:,20323170,3861
3862:,20323297,3862
3863:,20330830,3863
3864:,20333086,3864
3865:,20388009,3865
3866:,20389298,3866
3867:,20389421,3867
3868:,20389630,3868
3869:,20390136,3869
3870:,20390246,3870
3871:,20399097,3871
3872:,20399379,3872
3873:,20400744,3873
3874:,20400971,3874
3875:,20401220,3875
3876:,20433318,3876
3877:,20433797,3877
3878:,20433944,3878
3879:,20434062,3879
3880:,20447812,3880
3881:,20452233,3881
3882:,20453494,3882
3883:,20454709,3883
3884:,20454961,3884
3885:,20455087,3885
3886:,20455472,3886
3887:,20461545,3887
3888:,20465427,3888
3889:,20467274,3889
3890:,20468910,3890
3891:,20489718,3891
3892:,20489896,3892
3893:,20490015,3893
3894:,20516977,3894
3895:,20537229,3895
3896:,20537486,3896
3897:,20538715,3897
3898:,20538814,3898
3899:,20538994,3899
3900:,20539558,3900
3901:,20559840,3901
3902:,20559955,3902
3903:,20560098,3903
3904:,20571952,3904
3905:,20572199,3905
3906:,20634657,3906
3907:,20635424,3907
3908:,20638263,3908
3909:,20638379,3909
3910:,20638912,3910
3911:,20639154,3911
3912:,20640541,3912
3913:,20641217,3913
3914:,20641647,3914
3915:,20642486,3915
3916:,20643253,3916
3917:,20643464,3917
3918:,20741404,3918
3919:,20741551,3919
3920:,20742024,3920
3921:,20758318,3921
3922:,20764961,3922
3923:,20765124,3923
3924:,20774228,3924
3925:,20774441,3925
3926:,20881249,3926
3927:,20894609,3927
3928:,20896734,3928
3929:,20903809,3929
3930:,20903911,3930
3931:,20904031,3931
3932:,20904175,3932
3933:,20905621,3933
3934:,20905870,3934
3935:,20908060,3935
3936:,20916152,3936
3937:,20956920,3937
3938:,20957169,3938
3939:,21111166,3939
3940:,21111370,3940
3941:,21111514,3941
3942:,21111687,3942
3943:,21126451,3943
3944:,21127463,3944
3945:,21128919,3945
3946:,21129161,3946
3947:,21133450,3947
3948:,21133677,3948
3949:,21134011,3949
3950:,21136385,3950
3951:,21136975,3951
3952:,21137669,3952
3953:,21137789,3953
3954:,21137867,3954
3955:,21153271,3955
3956:,21156398,3956
3957:,21156504,3957
3958:,21156870,3958
3959:,21162181,3959
3960:,21162626,3960
3961:,21173632,3961
3962:,21174509,3962
3963:,21315489,3963
3964:,21315608,3964
3965:,21315691,3965
3966:,21317426,3966
3967:,21359650,3967
3968:,21360056,3968
3969:,21360599,3969
3970:,21360682,3970
3971:,21363024,3971
3972:,21363541,3972
3973:,21378570,3973
3974:,21378703,3974
3975:,21379357,3975
3976:,21382451,3976
3977:,21384097,3977
3978:,21384383,3978
3979:,21385509,3979
3980:,21385930,3980
3981:,21386019,3981
3982:,21386429,3982
3983:,21386602,3983
3984:,21386817,3984
3985:,21389749,3985
3986:,21389868,3986
3987:,21392064,3987
3988:,21392660,3988
3989:,21395402,3989
3990:,21395514,3990
3991:,21398597,3991
3992:,21398726,3992
3993:,21398890,3993
3994:,21400409,3994
3995:,21400847,3995
3996:,21401808,3996
3997:,21402005,3997
3998:,21402165,3998
3999:,21403956,3999
4000:,21413384,4000
4001:,21413525,4001
4002:,21414034,4002
4003:,21414235,4003
4004:,21414354,4004
4005:,21414727,4005
4006:,21416109,4006
4007:,21416266,4007
4008:,21420377,4008
4009:,21421198,4009
4010:,21421417,4010
4011:,21422961,4011
4012:,21425927,4012
4013:,21435755,4013
4014:,21436402,4014
4015:,21436941,4015
